,business_unit,page_url
1481,a,9415a849583ebf4ed04dceb74cfb132c5af5c792c66b42e7a9d51d8939ad851d
1482,a,41a77f8fc20ef9fe071b6196485ae5d8062ff7633c067cacc5b90d760645eb3f
1483,b,ce82f1ef1ec8c71d940c0a17f92b8ca24c26f712f22d6c57ecc7aa5aa7271ea0
1484,b,691a6277b000c7d0ceb04348cf0d5a5ffa16a07c2ddb6c1d79415d79970b84bb
1485,e,b89c0aedbb53bcbf6326874e67bed0c655d0aea19685c8b65febb67d432b3957
1486,b,50d7b1496708c043f0208fc5624f96b35cebe9feb6816a02462edc0470c72fd4
1487,d,2981864498431ec4b630afaf98a1a190f1f3172971118b9ef54a18bf111508c7
1488,a,c206c126089e425cd1ba02d17cde0348ca9b3b838b5009d51e61a165d706e8d0
1489,b,c6fb8898f54fcbfc290ac197b99c644b2585640bcb264070b3c15ce2e265bf96
1490,a,19d51ec3965c713b74999a62b6c418bbdc16038f6ad93f8cb77262bfbeed7df9
1491,d,003d57c2d6d91b05e71652424b236d5dc9a8ebf51d71a6beb32a37780aae0b1f
1492,f,76a1e8f1203e4f1bc12cfbc0bec49552c2c50829af093c09b2d61348b76cfdc8
1493,b,dd7bd36a485ab5b33e43dfd6c83f824318388ec16885c6c9bb3f92642c6c1967
1494,a,a2a3c7c8cd5a5f286f69c46bb483e0701312ab5e1da5d74a03ddb4a6eb238191
1495,a,14f29b5ba112aa7c3687abda44c087b25430b52e264d44fab102df1b0158cc1b
1496,e,7e492930805b51cebd3dfdcbfc9a57712a46dd8e3723244861d420fed9a11223
1497,c,427e7203a72ab869d687d8928229f4d7c7bbfeaa43fe94c0456f6cfb2e3a2db0
1498,b,35acee9d1c8e6f83f478f1ea92e1419fc4b0c188e8a112a5ff80852a182bb24c
1499,b,b715d4eae62cbe272c429753c5ba49f7e7fac358cfbb3311ad03c43efd691aca
1500,b,29650583ca249110fbd9573819f6d79edc58abeb187caf448c81dfbb2d156e75
1501,b,411ea3670f4aed4e5db82d97aebe3480ce0699d716f670f96e8d2fa18be7165f
1502,f,b4131c10a53e6c2de35176cc679021d82e9568db5a97b4ae46e5c50e937e7836
1503,e,efa2360e3d8803b3bccd2635ea49633ebe265056fb26082f0821c347785fd66d
1504,a,5b9d0c65ad2d019a2238379c31ec70158029eb2cf528a067607010686bdfbfa0
1505,b,6c0c12a09520e442504486ca837ad1e49b1e816fa31827c1902c5b291be90d24
1506,a,278d2069f370b8b89b45ef55ba4b7dbbb2ab908e439e7efe47c4801485610fd1
1507,h,98a9a6c09b304fa1d49955a18b3728a709e13a72f1c178917cc81faf7d65ef46
1508,c,30c4631a1fa284730f441a464f2ee7a9071b63f5b7ddc5dabdde59ddfa58c853
1509,a,472032da711042636c20d056a4f55a2864ee5a2e67dd92dc27d76f4c92c84ca0
1510,h,15083d01f33fccd1e086ff7e8e1c968d7f9864c7ac3f9bbdd6206daacdcac0df
1511,a,8756824a2197363ddb899ec80f621f5f2fda9aa122eb0defd5f0c06923938cfb
1512,a,502f710b2f57eac63289af5332aebd43440c1b8ec6f11a5d325cd4f8ed864698
1513,d,2de26e9b748226f19d2a5cb74eea38d2564cf97fb955ed22aa6c37b559773748
1514,d,a4f1906eb3a055e98268146d8880d96d60d335c2fb67c1edefdab24c84735d85
1515,e,50339d8096756117de1aa6c6ed215bbafa1d8a1565eea27c6652277ce3b5bfa6
1516,b,fbe49acb28dadf16fb70b855f1955539145a7b81b419ef697479ae12bdc5f41c
1517,e,16785783d922eb4296971142360762d33fb464fe432b1d0a7207e40d5fa07d11
1518,a,a7cea0e41bdcb83bb787abb3f7dbd4bcc221b51b785ad2b9a5136e0157b929af
1519,a,95b9fd1566649cf02ba6adef36d002fb7a592809f80be5ed9fa666345f32ff0e
1520,c,781a06cc1344c03e83dcc935d654b8444e06e0c0f02eb43a47e01eee756a0e53
1521,f,711dc5eb1ca2de2d797e5ef3d6f92d9cff06520b246f346e5d6a35b62f757009
1522,b,64ecf5e5c2ada11ea4912d3577bb81a1f722d849d43206923daa29beacb2fded
1523,a,769e61244bcf5e08ee645bf8f73e587c87677beca78f690ba583685bfef3c261
1524,a,bc8b4d018f6a3e360ef3b6986eeae86dfaec3ed5c83a7d7cff600cea19a0ad8f
1525,b,18c14221dd1d526aecfb603251fa0c2343f3e674dc6a732109e9774fbf65db92
1526,b,cc2bc57870c7d22fdf3d4d5232525229f70cb7d933ebb1975199f0b74981ccba
1527,d,a967f6cc3fcdfbe4d81fb7b1da52934fe58a6ae16bcb45c8266409b808092607
1528,a,8dc778413cf104b0c99ebbc9553e8c1b85c34125bf8d1a6a8b1f1ba9e05a5e92
1529,b,62b681ec02767da68218bfddcabd4d1f1833198752f95388f02516e4a0023a80
1530,a,1b82cece029c95c42cad1c9ab9d1f723ab4147f4898bbe333021a9a30092b9a8
1531,b,93a30506e2bbba81776e6596b37996fb44ca0bcfd173e516f334291c6bbc1c6e
1532,a,9ba33f391d0d052f8107a390d02a7aa4f84a21ba82d39a4a4e1c1cbe2b9d1314
1533,a,2ac06a3f286377ad27054d4888c5fb5676334b91525f579cbdb95e783cfdd1ac
1534,b,878e261c5ea41bf1efa87de20bd281495cc596ad1f0ca4eaf9dc96af1c203ddd
1535,b,8223fed348701fa4b7e7700947ee14a9ee20a6a804d6e347b839fc86a976a46f
1536,b,db58f67e623facab867559745341f56e0eece7369cde494d83207bcbd5a28321
1537,a,faaaf3e8bc24a763fa391c7f352ec5853cd36fde694ab7cf1e86542fb76c62cd
1538,h,21dac87149255834dc652418591c6b622bc83f9bc5bfdeb64d114569aecee1aa
1539,b,387bb8f713bb58107939c31b72f8ea9e5f3f95db81157c717c7d426d78e3a068
1540,a,69a4f7c8358af1d16a534b3f38ace6d97a6520810571adc97d47252ce683b8e8
1541,b,c3a831770a9802814d4a8cade2443d6e6b7c782c2716b26fff3ccd0b5aa72d6f
1542,a,7020bc0030fe8139f805637cc46fbe277e9d3700747f56f6181ba8ee0f7c05ac
1543,f,a41d0ce1157391d61dfe7025cf1ada127345f33d2e9ea38f535f8d12535402ec
1544,a,0e570b47a84f41fc6f3f36734a11e22c500cfd366653c6d3afe63ffe72409ead
1545,b,81a12bc1de541afbff6acf1933d291d1552fa979476ad54c6e0c1fcf2a212374
1546,a,d6b076720aa82bf43ad435f04bbe530b5f11c7e53f8f0c1d13fb4404a69d04e1
1547,a,1f9dfe3cca844945a10cfa937ddd206566fc1b1efe7e02822a3812b048fdcd7b
1548,g,77f7a74bddbb0921c5851c306b2d80092dccf5997aa2d1f5c7ee4686921011db
1549,b,4f186e963d1eba8bf6a00f23e4c80774c1144707c003facd08867252b3995076
1550,b,536f92ecc176946a123af6bc7a2894a1709a883721c29634018405b2053cf5b3
1551,b,2951b59e8562f660c5afd6a17a096f71cc57303d7c3ccf82d6b98b15547af170
1552,a,6117bfec19926eebe349788ce58efa1d8ecd1c0fb7968b9c8f71a914b120d532
1553,a,7f83bb234dacdb4be862c536946cb4cba793cdec158127b56625172039ddc852
1554,c,f8cfdb18de39063e3dcfdd01de970c3a8268820967b11aed068d3cccfec0a340
1555,a,2fa39e293a3dbc2ff15db4b8af95db4210be47ccb30c98600f62a3911c8e659b
1556,b,b1f6c98217c31b1b59d9c432bf33e52658d9d7ac798974091a5e70ba6ecd7ba3
1557,a,624fd9fe07e6fb6ba474aa88bd1077251a92892ebc77808002c6d9423f77ce00
1558,a,41d9ec0dcb1bd136ffa710b3470dbc268c8019f0ae94b2c0a1d04c0ee3d01f1d
1559,c,4e9210cecfd84f7267a6da388fa227a07c088f54c056ce00a5471c15ce603250
1560,e,8cb4853256c74cfe260eb2dfed55ecf4a6a9940362119e7f78638ff35691d42f
1561,a,371caa2663ef3b6667dc96ea9f31c275005ec228d09183facdd999685e21e67b
1562,g,315e52d8d7d163eb86f4fe96d8183084312e25f481df1be2ce43bc90cf523665
1563,e,a998d01b1dfaa2dd5737bfec32070949854d1d60b86d339133b2e625df41161e
1564,h,d97286a52bfd8d327635005684c5c3438ce05b0572ddc8d86a20406254b6d4b3
1565,a,0c9f5ea28e0dd15270941f1bd4a755f56eb255ddab861b244b952b0eaa727d55
1566,h,ccc8a1a13c7938e4b55c3227303bcae8a639747b6f6115fcad37d9ee9729c287
1567,e,8adee1092105c54de9f8a405760cba0316df3bb993610532a3df96dc4b394eaa
1568,a,67562612f5641cf6e825020a023f0d5705d94711997bdd79c2a6075e38613e57
1569,a,7882d1b2b4f5d1b7171695c6577e16e118fd668af396a2c4cd6271d721519f8f
1570,a,44f0e560f870152a13ebf36a39bdac2f8d5301e0a4b9c63ef8c7f894e0b07703
1571,a,21c7a1249b4ba299be16dd3b4ef14a1192cf8e1ee879ea37433f6ce05f86da53
1572,g,4c46c84b3120dfb6802421535d7f792fc0cfe938c4b2e69582c19733eb5a9f06
1573,e,4ea01559986cec095487e0efaf87886e3bef19527adec3868f1e6fe170e978de
1574,a,975f752bda5a3d3554b3afcd339f478aa8d3b69d826215228828291aa810cb66
1575,d,0235026efc068db21b46db488b67ead1950b4c621315a7c379ab59351dcf61fb
1576,c,8e9a7ae05d32f609b3e44830f072841633f5b7d3ba5f06f2472ff3abb86a87d9
1577,d,3324f14d35a86cb8be2c1d681a08cead296cc237980f48d207e205eae60f78a6
1578,e,62b1828e0022b4ce62b3958fbbbc1989923bb80808fa337b18d421e2fc41d53f
1579,g,2aed8675f3e2cefb870fc7df2c78d1a7ee63a69dc871f2d49458fa9e7221cc2c
1580,a,05c2c63b0f8bf3dd6e2cc13eea1f01f16b12ea5eced6eee0bc4a6cef4e042e63
1581,a,bd60e6158ff1956d44cb35c613ca6c792bb9b61e409644880e74df328b9a53ca
1582,a,78bb5b1a0b206ccabdbe8148256e8e70f911d6bdfd3fe9f09dbf35d8d701c741
1583,a,a20e13bf35c4a4c946e2d96ea2762c3016970797c04e5815fcdc85ca88c754ee
1584,a,6f39ea5df5ca3698eb6e8c9aceff8590d53570810785b53fe6ef91121f5aa162
1585,a,37690761685915a41844c42c14c03c43671e934f7a479c2525fde50ff28c9460
1586,b,59e68fde9c167e33ad5410f1dcc29751b54cb3f6e3e8a137286ad02d34eecad8
1587,a,dce01dff8bb97c3be0384446ebbeda8df56482f2a5cb9bea0d3c82953c6a8c23
1588,b,e639cb5fd2f3842401610bdff42daf50ffadbe4a307b7bfc5ba8a23ba4bca3ff
1589,a,5c3d37d27c94aadc9d8337d131a319b305422a95bb8f9e20a61d98569f3a83ca
1590,a,fbf724c926d88673127c640aee85cb2429f0aef50e87087eeb76550039c27080
1591,b,52e2e8ce7bb254af2ca320284990dfcaac6147d85ab1e48f43961174cb1078bd
1592,b,2bdee8b1b1c741e3ff4e591ce9183332e6b816cacc1c376c78674f53f342ab04
1593,d,afcf1763a65e529bef58ef0dc7bbf2443e7b60f96697904b9d5b352ac18ef1bd
1594,e,cc34f562f99d1387536aed280a8eb275f87297e41ebe26b1ad1b77c41dfef200
1595,e,0bf2d45077d8fbb7226550a4bd933efcace2703e2b7a0b6e7f697f9301e334eb
1596,b,c34fc1a7a4f48dbcbbd4bb8dab53136e2a083eb6c2ec4a32c4fedbdf7062dbd6
1597,b,7976fd1d6a6f951158109f62405af7b4cc94177361da141f68dc4b48ee38a6ba
1598,a,8d07447e566dc2d5f8a91a7e0c33671dc6ea328b12043f7f470f738cae4ab5fd
1599,a,f2ca0acf48728f3f5b511bb0d519edc4bd303d49f930a6734c93c772cecc4475
1600,b,ae99c5b09f9b79fa5879b2667bf6f7896ae86c753ffe7a6792af6f53076415ec
1601,a,4b96636e59839e6e57565cfd94ffee5eb4ddda803c1d0ea47759fb26f71d6e7c
1602,b,5f88cfea8e6679aae2b212d282ecfd6356371df52b0fef1d292e9b744a2bb5e5
1603,b,833490f21519f7e1d192547563e3a7ac39dad18e333f3ab480cefca9d04e6c99
1604,c,c7cddb15c0c13e6970b2e6e8dc08a0ef8335efe166408b6074c71c4a44fa516f
1605,a,a0a850bce4f9789ad54ff9db46b012ba0cb9053391afb69aa9a989d5e33936c0
1606,a,ce6d16c3a750d235452b8526a2b4be96bf59acf4fd87cbbcf0e13ad4a6786cbb
1607,f,1cbf6e463ebcfbf3ff7e939e0cbd71e44b03d8c9b0e0da6e3ef983bcec690d14
1608,a,a709e45da3923029b41385923c357696871bd59feaa050e456b7bbb331c0493b
1609,a,7e452fd85b4fa8a875cff811f7ff532f4132fe981dc96628b232d290809dc0ad
1610,b,a685ee4990a0ae78152d6004453b1390d326afa5156a252c872d50619735e0a8
1611,a,f42ab0ab79298e9e01ac673fef137b708716ea651806ff6d71d143c4b2d8c18d
1612,e,77081cd165331ee37b1272937f5b9364288c50eab3a7ee08f8679ff5f62d3b18
1613,b,2bbb2c8a33815b606ec93f06abd87375a966ca45799399bc93de3f0e2b01438d
1614,b,a690976b0b5266549d723d9ddd886b8a5c24b5371eebc91cad90ad44746e671f
1615,a,26350278cab5ba9be36d3dc4e578ff028299ff3a2e85f784c143a27e00e95ea3
1616,e,db37e3883c1a9bfb3e4c54b2a323955480c1dd3728fe68717adfa38bde7cd081
1617,a,5f7379a00372d651c72e5f1e62314775fb6774180fdd0f29daef69cf7bdeeec9
1618,a,83ed1356b3e35cd5cf05c1f8c5a3830ce1cb4f14e7781d2af267ec9d4abfd217
1619,f,1a33e339fcbd2ed4bbf656a89dcc27147e24b4e39a41cf2493090e6f72d4a523
1620,f,d511ccd73fc6cd2aceba9fa4fd57762b94917492a5280c6c1af3700035f4b264
1621,b,0406a9cd65552ed8f2f2f2b8ef5424c022e243d42b389f2086196d2b820a18c8
1622,a,308cb42c3e8f28cddd88051dafe0d3b66d62d42937411e14b915c2c576297fee
1623,a,7e8e274d86aec75f6ea7530f1c3b02efcbe67ffaa279df5fc5c9f7b873ed8689
1624,g,42d7adfa58b799424d055334b11d96d961659349e6433c72d57aeb9784ed734a
1625,e,d3ddc615a585dae088263e89687c9ff339c46d54e98befe0c5cf3a2a81c7243c
1626,a,968b7792f70568f3310bba100346bae4bc161ff04d35ecae5ded5dfbe6bd92ab
1627,a,b89451ab4d41578b9df27fac40371d8b54f4fd65c056ded9514d8fd7c7fbac53
1628,a,6a46f4b53ed6fec531868a2b638c2c036c1ead5fe3ee8fb1b7528cce79f63a27
1629,a,09df0b6e488338f66b51f8d62b09de3b10212b6294be4d394beb7ae856bd193b
1630,g,03559c11d931dbff492c3638cf1faceecb5ad81ed43aa68064eed80247bda5c8
1631,d,39a825faaf6aa357fe56ac1613cf66824814737317305fcc1289f50c81cba997
1632,c,5e1441bc6344ef6f4ae3e1d2e40a3cb2836a8cc3ae1ac564e70b957e5291eaff
1633,b,0763b3b74af0c46372e635d02f44fa809e062f1fa06317d830e4909d2bcf4dd7
1634,b,efd4f7fc4c082aa52e9fa509bb0129379586febe5fad751b875701ecf9bba33d
1635,a,1ec1693837e82dac5bfbda4eb9f55ede29062ea6d8c533c5b0a974b0172516d9
1636,d,70d5ed5176461f77f672d4c43a103190141389dc23cd03447fbe3097a221c245
1637,e,c7812aeb107dee441ac11f4f3e9937b3ea4b69ac0ff2de55ac820079a054256c
1638,e,b87e8ec28e81f716fba8f1483d3ee266ddea17979d95001dd80b8b94428370c4
1639,a,21a1d5f87f60d3c784084cc707e9d6e2ce6476fb5846496d4086ee5a106b81d5
1640,b,b3a724cfb89dba0745ece6e72b2846eec8449c0a396a545e53652386dd8c393f
1641,e,8e908dbaca4e3be9851be707e31325be0ad90e8af1fac52554dcc415bdc67398
1642,a,909f8ba91ab6557565c14760071b304071a7de4f2fddf33968849df478fd54ee
1643,a,31c43408f50aef16ab24ebde88aee71c3d22893033340e21f87658898fd3e71a
1644,b,51d12532623cbcf54a418e65e180576a03ddc35934c63ebc8106870e8dd94e13
1645,a,ffc7128ea245d95e2777b04f8bcf8f6cb87dd0260990c6afbd6478dbeea30fe8
1646,c,e001cc9f02b21597dd21e5d1d527a72ab258ffe770e7edb2d78536cef654ac13
1647,b,5017a49baad09bd66ee6922bb27cee8b2fae6f08a225bfb2b7eb0dc933d85309
1648,b,18c5c3869372005d9689b40077cb2e8f54893b1c53eac913b4ca731982dda2f5
1649,g,6437cd2b7426127e47f1bcd76bb51f4ed129ff624dfc4072c393ceddd89225c3
1650,e,e6a0e8b52894e304d379bf16728b1aac5f053924a449c8d35c43dc4b0d385dc3
1651,d,9525ffc6028c8fad32dd5ed66a551961ddfbef0ab3d40d841e7964889ed1383c
1652,b,7023c0bf84aa5201033259b78bf7df19ddc1dca4f4fb277283e75362bfa0f9b7
1653,c,9c4757ed5d3288dcf48b633cf63d1aa9d077e6be200ce33948631c1839929b7a
1654,d,93fd05f7d07fc6e47b3e2f3695dea0c99a46234291b6c40544853d7a4fd98f8d
1655,a,294e3ab9dd0cdab826353cb581e8ebefed90314b7674d3063fd4a2c3d31a00f7
1656,a,ce99869a7e2f338775d49fdd2d6152baf8b697bb0c065efdfb44af9555c02e3c
1657,a,7b0e430e43af1e211d272e318c023aa73baf2f230bc297a009f6c910c06fdf7b
1658,e,4f1504acac46427afc6fd06c579e6c5b563f71819e9d419a374b96a176a83f8e
1659,a,d6a01c08847fc21940538e788ed5da62bc92731369f4a314a601ed52bf0a6f4c
1660,d,9ed9b1ad0452b5be1e6fd2ca00d7b38a6e5f622c044166bc10a0bdbf51718f09
1661,a,824da7083a208d9f77c1451de152224178ca273f8f65cf843d0af52170c99317
1662,a,bc8a5a6719d58effbc16d1bdd6bc891e63a6b19caa4cf435ed4eb8478c3b46f2
1663,f,2ed0847559fd8f8d77f5614fb5d58088b9e7dfc14418261be49cfe9354166968
1664,c,fd689fa7818cb786cb4ebe630106bd0c70474623e20230aa10e02615207372ec
1665,a,629066e9f6793fd2c2d875a3edc2b788542697669ee1ee97873ff7fc6a8cfcef
1666,c,23c8404de1007cc7f2f5a3114802dddbe591f962e60c8c9df5db8bb394fbda7b
1667,b,f0d6e0f497c7575a4df620dee8090f43ea806f9639f7dca72a64edfb10ece7fc
1668,a,5bd56a20b5b93e2e0c1051727c2c80ce37849c668adb9d7418cd74ba12a2ae1a
1669,c,afdfa0f8b57dca1e5b3e5a70de6a8ddc91ce805f95ab6b78703a51e1c9b85584
1670,f,54142541555af243f9b5952e6f81fb990f3daa56c1fda676415e7a80f51f43fe
1671,c,daefd89ebd8b128d508d01b6f8947b44762073fd7aedc11efd84a10e150e7af1
1672,a,fdd1f49356b6b7a2698f24f8ebf6566c52ebc3fda915a1dd0baead8cf6b3710c
1673,f,0c165f520a8b2ed746208ac6dabcf34f2f6e6fe16e5401c0832e89d685e3521e
1674,c,49c3a291da04db59c2c9255a6b3a1b25d48ff1124adc87aa16741e86fd489af0
1675,a,84f8596c88da68644c97c7350e4cb384db7524d3fbf63ab4f1798ba12a8d526d
1676,g,88489c8cc6c7fa4125e8efb22fdceb003cdbda909bcced32086eeb564aa6da0f
1677,a,dad58779265aa61b3bf01e68b23ed97d8c511708f1d73e63804061ff8a90171a
1678,a,9f138f3db00e81ed95ebacd0fad22eae3951dedf82bcb312aab481a78f1d1801
1679,c,89f2d82ab7628a2ce49a81cbae629ddaaed9cc8c69e88d8f4ccb4ab9bc95bb4c
1680,b,c9dd2848c47ef31f502f09763c5554c7fdb7272a5346c0fa07a35efefc69b299
1681,h,ae58fd10e962b46c01dafc06bde21a6aaa2328be2bbb296816a2b4a4a898694f
1682,a,e5486cdbd7afd7b1fc3b15a075cc9825ca08ce51d3cb7b3987d9614791f1b9d9
1683,a,6e25b96a3de4b5b8086c86dfe11e66abc7599db5b3158ee28ae1163e6931d20e
1684,d,ad652543181b1756ab6fc0ca6b999d01b4de9d517d72cfb7e26a3d626b8d746a
1685,c,b6256bdc43d76f68e60196abdb5adce88db5302c1bd0508ed1bd35211d043e2a
1686,d,6fc24c62c5ff1e25ec2b1f8ea1945ddc940e66a869c6b881a11f5cc19d7d2638
1687,a,5f804041340b0b1cb004d0df087f8869c215818c07c3c9059f82f24c6cd7cd27
1688,b,9acb2c559039b6e32525476ec1a9104a9772f90fbcabcabc53bde91a52f2f222
1689,b,19f0feb56463df11212851eb7c73ccc9dea873939fd97038846b59e45c3d5c3c
1690,c,65d2bbd76fdc757f372cf05b391a92bd998cdfb7c554dd329a2b7f773f97d028
1691,e,b9c510595b3446a1caef2569a101151de97c54d917be8ab03339c37a79688b41
1692,g,46fe3995bbd9101213f14f235c6b0c0814cd70d2a3d47c94f0424d4f67264bba
1693,b,95a8a48a8838a70e4ed81a77b4c592a59005ab4c36b0efc4ed021c81b4b48aaf
1694,b,cfd1afedac35df1b7ac6fe9b750791e548efef3199a25e3721c68d9b4add96b6
1695,b,21d2306279ad6c737cfa7b7a51aee4a416d265872cef788c53b6cf9f201df2fb
1696,f,8462594e17dde8f78f7f811ffc84b4605c0aa319b93ecef4216f9a938742b876
1697,g,a2bd2caebaaf4d143a5a70c413957a78a229cb9b0f029548ab5a5ed9a6626211
1698,b,630b07e15fd9b1af1ed68eb9933c79a86afcd699dd3f24860350a1afe3765b77
1699,a,bfda123b29998bce215a9055f8517b5bcc501c536563a68b8e035a51ddc37706
1700,a,959beb6ffb3fd25064ca0d75343f8a225ebf2a82b9102266b72d1b1233f5916c
1701,d,5182503686a92bc18729a002614822f0ca7003423a13d6069202b983e60e6176
1702,d,75ae4e90eb16567055caa5d5698966af0a1a37b99b0e251622ea72d43bdbac39
1703,a,cfed42a47dcd62da098bca9b982a79a3cf891ff849d5595d79dc329a389f9b01
1704,a,c34313a55bdeb46caa0786f4dbbd9d5ad13e7a217f29c8db721129f9ef49b9d1
1705,d,e54e7fa1fa5f9a1f868e4524199a634c814bec1fc207fed233a2b93ad8193c37
1706,g,4828f20ee5232b0e6574e1127ef834b5dddcfd626b9b399558e7d1af62a6f4b3
1707,b,c006b28d16eb05dbb6edd379b0a25f0ecb3520605f83409bfc16cb50aa357642
1708,b,0ce98963aba9128e4809d6df5e233e97edd3fab3e43960c1a483235d37af4c0b
1709,b,23fec193fc65be2a14e1153e18f0f6b855bc04515174a2e55d2694039201bd29
1710,d,8715fedec2e2bce22e639e0b7f91d9a350aee21fabd2f55c50cb7fd1bebba6f8
1711,g,5078e2526f2707f41769332160523047f757b36434e0e47898b25421b80958e1
1712,b,fd3fc4f904af7131ef511a1e385621406786a5635253472ea1bba9461df87dad
1713,a,919d4da710cd62c66ae7e39acda3c2e5ecb6b7f54ff81cf6f391512267ea98a3
1714,a,24965ad34dea7a88a7ac08a78b080b0c12d6e5e1c3ab028c7e19ff9025f971a0
1715,a,6b652135bc1edac3d3fc19037c46c55e892dee6a8ce7abf0a039db0686981172
1716,b,ab81d16043434c94f77ed323c8ae9e7761948f3a9341a013b595158ae6d17a5c
1717,a,8bf5cf0358ad680ead7b281a1bd5f3edca28149d1f700ceaf7eb1ff5d567c175
1718,c,343f00504fa5e88a6b59c816f3f7c29ff2444a4f6424b59040b8636c74267527
1719,c,6384ab035ed91241799f7a94204a729206eb9a7b7c564031a367a73b87293fea
1720,f,42ff197d0d146f0ecf5cf37dfe9376b73558357ab50adfd4246d9f1ff1584784
1721,f,68f164dbdbe8300ab3613ff29f3f7b7cf49453ef44b0c44683aee018e7c56573
1722,e,a503ae085874453b862baeca37dde6ea0c8fdb8d9a64980399c12e5d9afb2176
1723,b,ab09febc590109c06ff272bdcc6b1ddbf868243a049afcd92531741e75281a14
1724,a,fb1cd3f8a4b589b21183734e1bed9031e2b0ea0a828cdc6dfb8b15d7b18978a4
1725,b,c7f832d773df588cffa2240a665cd2845e46d1081c39cfc52e550b436c6a8e79
1726,e,e62baaa063c3e86fb32d8de68e5e56fc873b2c88ca96907754de26503455a8e2
1727,a,81a01f2d5b0732f7f820ffea5157353ebbde7828d844fea6012ef7dff554eb57
1728,c,bac30588cb050d99d4c7f23c7a0d516b1277644cff2ebfcc5bc274d918043cca
1729,b,a311448be17f423a935979b3788927e03d57ef8a50577248012e496248697506
1730,b,a374707d90fd226a15b3cf628ae8170b9c81c15ff7304958065b0408de9c2672
1731,c,460f6f63ae31983617d8d2fe1da5b8505081ec9cfcb2b6b1b96c799616ee0954
1732,a,49dde5f49df8430116871fb8b95d2f18e883ffc839ac5c236ccb04fcb14b9110
1733,b,ee28b3e653ae1267d05689fe16dc7fe82ff31547d3cd3651f1e195822a65fb0c
1734,b,0ee30f400f93254aeaec6475707a3852d699563df1648bd94f8a72a4894c8669
1735,a,3efb18bcd21e6ba569e6df3723c35423b5124aa44d90883164941061425f162a
1736,b,754f4f225e0ae1a3fd8558d8eda2d45c9949b5ccb1a3e7b80f47a9cd11da4ec9
1737,h,c7dcbf9e9aabbbe02a38aff13447e9bd4176bc7c9c4239a2e7a68ffcf625000b
1738,b,408b8b2b60b8bfa9a6d36a725efbddaf7995a20ac7825ac0739b028718b579b1
1739,d,1c0be3f9683cb122c60f99fc6a676ab2041f8ec081bba8954fe87dc30deb291a
1740,a,d85b0a1e56e44e6ba5ef93bce043e0289ff975ea9a649b3cbc9cf85d7dae930d
1741,f,352a87e6bdb441e26828be4480a2bd89bc240ec0750ffbf17e905f0786940d86
1742,f,456c2c3098cb92bf5cde515b1f0054451f2806b7b9f04aadc49dcfb12a64804b
1743,c,643a3f3f0d6a098b91cbfd75872bce82b74db0134a899640fdd9a156a48c9370
1744,a,7514020879d4cfc45c59d2b06e85eaf2c7e3d93e14229ffda4addf3395c6758f
1745,a,df7748f43041d6d648f5d5f25a53a9a938554d78280a71a67788c8d32357f90a
1746,a,bfc1feeabb2469fcf2b3c918d8292bfc596990a452b2327cf43280dc89a5810d
1747,a,5e29ec988d95d84bc4b69eb539a56d6b347d1fe8082c4704c8d3694f47a4a10d
1748,b,dcb4e75a445e4b7c0b459f68a9f662e3ca73e484ed5ea981cedd970f108053b2
1749,a,fc7a6fef197fe2f9c5ad675a53aaa8e6586f63959ff07c25292d3edbce264ecf
1750,b,605fd8e6e64186530cc985cd81ead4d851b6ecadf300e55ab1807fb161490b39
1751,g,7928888ffd43de2cf5a3b64e298f349f01b6fc2da5d83d175d86ac777ac3fc60
1752,a,e66c6fafa01b45c655e619736a01b4d02715a46617f418d689ebe2b8c372b940
1753,c,a4ef003ce09b59ceb81d6985f5105c3ba40586baaa34b2f258a84d6b5f42bfba
1754,f,d1fa1321c8bf17920182072218f755375fb3d84be3b29d594c4db94d22248dbd
1755,b,6842fca562c8616bb07c2434228e9991b44ba18e9383a22466703e236aa8b502
1756,d,2c56f374b1a3e7b6b2be813cb17934e915eac14193465aa72ccecb34bd5ad590
1757,a,55f4d6442c2e04c6f8fc2f38f7b0ebb93841e6b232bbe20346cbd614b71b19b1
1758,d,2f5829ecc7778a2fab252a86e137fbe830475c6d90939d1c3c9ea4d0eb5bea16
1759,a,2277b91a4d24da0a2b588542a1a3c1518248d904677b75cbae3c05e6ff588ade
1760,e,70831aa3f9642706ff4795e94f82431d6a912310bc83b3f4535a80557ab5980f
1761,b,30e407a3966fd41ff71b11fdb2bd9c42e4b09a5070426937c6378c97f1e8bd8b
1762,a,965854f9b732d1545ad6306d363afe0d973c33e7d002b9dd20f692579405a4eb
1763,a,918e5a3a255a2acf52bf4193a9667bf15f51403ed0c28c546684acad7dc8edbb
1764,c,526ea9c4038ad4d52d9ffce0ebf2ee2c77232d0702342e331394d274b185c559
1765,g,a0608d1479bff03641014871e93820a89eb6f002282f6511da94764f6cb7b9d3
1766,c,1690089724410b6419e3e2d166449229730036908d309f345a1d79b1179c4a6a
1767,a,1985df54ee9846ee2847aee61d4644fdaca68aa1e1b4958fc81ba5ea9b8c419e
1768,h,0d8d5f028ffd2c2f62e7717c980b5ecfb871a8618c0487215c9a2c289475d5fd
1769,a,b92face8bc284efc3b5762afae48ebcb96923a3d310dad8d5678454b21b052d6
1770,e,bd52bf6d84a9e2368e1eee13e214bdb1fc3e5bfec296b6484ac2a312b289891e
